Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","414","Beans, green","2017","2017","7021","Annual value","USD","1904","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","7021","Annual value","USD","954","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","7021","Annual value","USD","369","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","7021","Annual value","USD","780","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","531","Cherries","2017","2017","7021","Annual value","USD","2696","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","459","Chicory roots","2017","2017","7021","Annual value","USD","574","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","7021","Annual value","USD","1159","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","7021","Annual value","USD","270","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","550","Currants","2017","2017","7021","Annual value","USD","4659","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","7021","Annual value","USD","782","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","773","Flax fibre and tow","2017","2017","7021","Annual value","USD","370","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","677","Hops","2017","2017","7021","Annual value","USD","5698","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2017","2017","7021","Annual value","USD","399","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","7021","Annual value","USD","351","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2017","2017","7021","Annual value","USD","2879","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","972","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","1121","Meat live weight, horse","2017","2017","7021","Annual value","USD","1200","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2017","2017","7021","Annual value","USD","1271","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","1145","Meat live weight, rabbit","2017","2017","7021","Annual value","USD","2187","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2017","2017","7021","Annual value","USD","3173","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","7021","Annual value","USD","367","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2017","2017","7021","Annual value","USD","1431","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","7021","Annual value","USD","70","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","7021","Annual value","USD","156","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","521","Pears","2017","2017","7021","Annual value","USD","701","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","536","Plums and sloes","2017","2017","7021","Annual value","USD","1114","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","7021","Annual value","USD","128","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","270","Rapeseed","2017","2017","7021","Annual value","USD","200","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","547","Raspberries","2017","2017","7021","Annual value","USD","7398","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","71","Rye","2017","2017","7021","Annual value","USD","123","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","544","Strawberries","2017","2017","7021","Annual value","USD","3480","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","157","Sugar beet","2017","2017","7021","Annual value","USD","25","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2017","2017","7021","Annual value","USD","2247","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","7021","Annual value","USD","793","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","97","Triticale","2017","2017","7021","Annual value","USD","60","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2017","2017","7021","Annual value","USD","518","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","7021","Annual value","USD","160","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","823","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","367","Asparagus","2018","2018","7021","Annual value","USD","1931","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","210","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","414","Beans, green","2018","2018","7021","Annual value","USD","1960","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","7021","Annual value","USD","1448","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","7021","Annual value","USD","519","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","7021","Annual value","USD","1232","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","531","Cherries","2018","2018","7021","Annual value","USD","1987","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","459","Chicory roots","2018","2018","7021","Annual value","USD","609","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2018","2018","7021","Annual value","USD","1405","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","7021","Annual value","USD","416","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","550","Currants","2018","2018","7021","Annual value","USD","4443","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","USD","690","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","773","Flax fibre and tow","2018","2018","7021","Annual value","USD","424","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","677","Hops","2018","2018","7021","Annual value","USD","6776","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2018","2018","7021","Annual value","USD","829","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","379","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2018","2018","7021","Annual value","USD","2911","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2018","2018","7021","Annual value","USD","1030","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","1121","Meat live weight, horse","2018","2018","7021","Annual value","USD","1255","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2018","2018","7021","Annual value","USD","1106","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","1145","Meat live weight, rabbit","2018","2018","7021","Annual value","USD","2261","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2018","2018","7021","Annual value","USD","3771","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2018","2018","7021","Annual value","USD","352","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2018","2018","7021","Annual value","USD","1440","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","91","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","7021","Annual value","USD","184","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","521","Pears","2018","2018","7021","Annual value","USD","653","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","536","Plums and sloes","2018","2018","7021","Annual value","USD","1386","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","7021","Annual value","USD","268","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","270","Rapeseed","2018","2018","7021","Annual value","USD","337","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","547","Raspberries","2018","2018","7021","Annual value","USD","10286","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","165","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","544","Strawberries","2018","2018","7021","Annual value","USD","4673","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","157","Sugar beet","2018","2018","7021","Annual value","USD","27","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2018","2018","7021","Annual value","USD","2223","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","849","","Official data"
"PP","Producer Prices","255","Belgium","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","104","","Official data"
